latitude,longitude,city,state,county,zip,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source,"Census Year","State FIPS","County FIPS","Place Name","Place FIPS","Census Tract Code","Census Block Code","Census Block Group","Full FIPS (block)","Full FIPS (tract)","Metro/Micro Statistical Area Name","Metro/Micro Statistical Area Code","Metro/Micro Statistical Area Type","Combined Statistical Area Name","Combined Statistical Area Code","Metropolitan Division Area Name","Metropolitan Division Area Code"
42.097,-79.2353,Jamestown,NY,"Chautauqua County",14701,42.096883,-79.236004,0.99,rooftop,302,"E 3rd St",,,Jamestown,NY,"Chautauqua County",14701,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36013,Jamestown,3638264,030500,4017,4,360130305004017,36013030500,"Jamestown-Dunkirk-Fredonia, NY",27460,micropolitan,,,,
40.1097,-88.2042,Urbana,IL,"Champaign County",61801,40.109505,-88.204015,1,rooftop,308,"E Illinois St",,,Urbana,IL,"Champaign County",61801,US,Champaign,2021,17,17019,Urbana,1777005,005500,1022,1,170190055001022,17019005500,"Champaign-Urbana, IL",16580,metropolitan,,,,
34.9676,-82.4435,"Travelers Rest",SC,"Greenville County",29690,34.967612,-82.443421,1,rooftop,2,"S Main St",,,"Travelers Rest",SC,"Greenville County",29690,US,Greenville,2021,45,45045,"Travelers Rest",4572430,003905,2057,2,450450039052057,45045003905,"Greenville-Anderson, SC",24860,metropolitan,"Greenville-Spartanburg-Anderson, SC",273,,
37.2082,-76.7741,Williamsburg,VA,"James City County",23185,37.228749,-76.726725,0.07,nearest_street,2643,"Jockeys Neck Trl",,,Williamsburg,VA,"James City County",23185,US,"TIGER/Line® dataset from the US Census Bureau",2021,51,51095,,,080203,1009,1,510950802031009,51095080203,"Virginia Beach-Norfolk-Newport News, VA-NC",47260,metropolitan,"Virginia Beach-Norfolk, VA-NC",545,,
32.3527,-90.8779,Vicksburg,MS,"Warren County",39183,32.352918,-90.877798,1,rooftop,1001,"Jackson St",,,Vicksburg,MS,"Warren County",39183,US,"City of Vicksburg",2021,28,28149,Vicksburg,2876720,950300,1004,1,281499503001004,28149950300,"Vicksburg, MS",46980,micropolitan,"Jackson-Vicksburg-Brookhaven, MS",298,,
21.4359,-158.1849,Waianae,HI,"Honolulu County",96792,21.435895,-158.185147,1,rooftop,86-107,"Farrington Hwy",,,Waianae,HI,"Honolulu County",96792,US,Honolulu,2021,15,15003,Waianae,1574450,009705,2003,2,150030097052003,15003009705,"Urban Honolulu, HI",46520,metropolitan,,,,
41.682,-85.9767,Elkhart,IN,"Elkhart County",46516,41.681709,-85.976374,0.97,nearest_street,500,"Pletcher Ct",,,Elkhart,IN,"Elkhart County",46516,US,"TIGER/Line® dataset from the US Census Bureau",2021,18,18039,Elkhart,1820728,002700,3001,3,180390027003001,18039002700,"Elkhart-Goshen, IN",21140,metropolitan,"South Bend-Elkhart-Mishawaka, IN-MI",515,,
39.8028,-105.0875,Arvada,CO,"Jefferson County",80002,39.803042,-105.08784,0.99,rooftop,8101,"Ralston Rd",,,Arvada,CO,"Jefferson County",80002,US,"Statewide CO",2021,08,08059,Arvada,0803455,010305,4011,4,080590103054011,08059010305,"Denver-Aurora-Lakewood, CO",19740,metropolitan,"Denver-Aurora, CO",216,,
41.7714,-88.6406,Hinckley,IL,"Dekalb County",60520,41.770471,-88.641033,0.95,nearest_street,200,"N Sycamore St",,,Hinckley,IL,"Dekalb County",60520,US,"TIGER/Line® dataset from the US Census Bureau",2021,17,17037,Hinckley,1735268,001700,2050,2,170370017002050,17037001700,"Chicago-Naperville-Elgin, IL-IN-WI",16980,metropolitan,"Chicago-Naperville, IL-IN-WI",176,"Elgin, IL",20994
38.0324,-78.8392,Afton,VA,"Nelson County",22920,38.032452,-78.839151,1,rooftop,3158,"Afton Mountain Rd",,,Afton,VA,"Nelson County",22920,US,Nelson,2021,51,51125,Afton,5100484,950201,2008,2,511259502012008,51125950201,"Charlottesville, VA",16820,metropolitan,,,,
41.12,-87.8612,Kankakee,IL,"Kankakee County",60901,41.119779,-87.861401,1,rooftop,380,"E Court St",,,Kankakee,IL,"Kankakee County",60901,US,Kankakee,2021,17,17091,Kankakee,1738934,012300,1017,1,170910123001017,17091012300,"Kankakee, IL",28100,metropolitan,"Chicago-Naperville, IL-IN-WI",176,,
35.9557,-80.0053,"High Point",NC,"Guilford County",27260,35.95571,-80.005635,1,rooftop,164,"S Main St",,,"High Point",NC,"Guilford County",27260,US,"NC Geographic Information Coordinating Council",2021,37,37081,"High Point",3731400,014300,2001,2,370810143002001,37081014300,"Greensboro-High Point, NC",24660,metropolitan,"Greensboro--Winston-Salem--High Point, NC",268,,
43.0387,-76.073,Syracuse,NY,"Onondaga County",13214,43.038845,-76.073036,1,rooftop,307,"Hampshire Dr",,,Syracuse,NY,"Onondaga County",13214,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36067,"De Witt",3620467,014600,4010,4,360670146004010,36067014600,"Syracuse, NY",45060,metropolitan,"Syracuse-Auburn, NY",532,,
41.7256,-87.8253,"Hickory Hills",IL,"Cook County",60457,41.725403,-87.825161,1,rooftop,8249,"W 91st St",,,"Hickory Hills",IL,"Cook County",60457,US,Cook,2021,17,17031,"Hickory Hills",1734514,823705,2006,2,170318237052006,17031823705,"Chicago-Naperville-Elgin, IL-IN-WI",16980,metropolitan,"Chicago-Naperville, IL-IN-WI",176,"Chicago-Naperville-Evanston, IL",16984
34.6092,-112.3163,"Prescott Valley",AZ,"Yavapai County",86314,34.609159,-112.316219,1,rooftop,8474,"E Tracy Dr",,,"Prescott Valley",AZ,"Yavapai County",86314,US,Yavapai,2021,04,04025,"Prescott Valley",0457450,000609,3003,3,040250006093003,04025000609,"Prescott Valley-Prescott, AZ",39150,metropolitan,,,,
35.8456,-86.3903,Murfreesboro,TN,"Rutherford County",37130,35.845552,-86.390554,1,rooftop,120,"E Main St",,,Murfreesboro,TN,"Rutherford County",37130,US,Rutherford,2021,47,47149,Murfreesboro,4751560,041602,1025,1,471490416021025,47149041602,"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,metropolitan,"Nashville-Davidson--Murfreesboro, TN",400,,
39.1157,-77.5636,Leesburg,VA,"Loudoun County",20176,39.115805,-77.563106,0.99,rooftop,18,"E Market St",,,Leesburg,VA,"Loudoun County",20176,US,"Virginia Geographic Information Network (VGIN)",2021,51,51107,Leesburg,5144984,610505,2005,2,511076105052005,51107610505,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,metropolitan,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",548,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47894
33.9022,-118.0817,Norwalk,CA,"Los Angeles County",90650,33.902473,-118.081716,1,rooftop,11821,"Rosecrans Ave",,,Norwalk,CA,"Los Angeles County",90650,US,"Los Angeles",2021,06,06037,Norwalk,0652526,552100,2016,2,060375521002016,06037552100,"Los Angeles-Long Beach-Anaheim, CA",31080,metropolitan,"Los Angeles-Long Beach, CA",348,"Los Angeles-Long Beach-Glendale, CA",31084
41.9295,-88.7504,Dekalb,IL,"Dekalb County",60115,41.929967,-88.749749,0.96,nearest_street,100,"N 4th St",,,Dekalb,IL,"Dekalb County",60115,US,"TIGER/Line® dataset from the US Census Bureau",2021,17,17037,DeKalb,1719161,001300,5033,5,170370013005033,17037001300,"Chicago-Naperville-Elgin, IL-IN-WI",16980,metropolitan,"Chicago-Naperville, IL-IN-WI",176,"Elgin, IL",20994
38.8487,-76.9239,Suitland,MD,"Prince George's County",20746,38.848729,-76.923958,1,rooftop,4801,"Silver Hill Rd",,,Suitland,MD,"Prince George's County",20746,US,"Prince Georges",2021,24,24033,Suitland,2475725,802002,3003,3,240338020023003,24033802002,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,metropolitan,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",548,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47894
33.2148,-97.1331,Denton,TX,"Denton County",76201,33.215003,-97.133066,1,rooftop,110,"W Hickory St",,,Denton,TX,"Denton County",76201,US,"Statewide TX",2021,48,48121,Denton,4819972,021100,1009,1,481210211001009,48121021100,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.6859,-117.1831,Coronado,CA,"San Diego County",92118,32.685993,-117.183077,1,rooftop,824,"Encino Ln",,,Coronado,CA,"San Diego County",92118,US,"San Diego Geographic Information Source - JPA",2021,06,06073,Coronado,0616378,021800,1035,1,060730218001035,06073021800,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,
37.9958,-122.9946,"Point Reyes Station",CA,"Marin County",94956,37.997155,-122.993188,0.93,nearest_street,27147,"Sir Francis Drake Blvd",,,"Point Reyes Station",CA,"Marin County",94956,US,"TIGER/Line® dataset from the US Census Bureau",2021,06,06041,,,132200,3006,3,060411322003006,06041132200,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"San Rafael, CA",42034
45.4647,-98.4865,Aberdeen,SD,"Brown County",57401,45.464109,-98.486687,0.99,rooftop,104,"S Lincoln St",,,Aberdeen,SD,"Brown County",57401,US,"Statewide SD",2021,46,46013,Aberdeen,4600100,951500,3031,3,460139515003031,46013951500,"Aberdeen, SD",10100,micropolitan,,,,
40.7302,-73.2107,Islip,NY,"Suffolk County",11751,40.730285,-73.210792,1,rooftop,655,"Main St",,,Islip,NY,"Suffolk County",11751,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36103,Islip,3637869,147401,2020,2,361031474012020,36103147401,"New York-Newark-Jersey City, NY-NJ-PA",35620,metropolitan,"New York-Newark, NY-NJ-CT-PA",408,"Nassau County-Suffolk County, NY",35004
39.4851,-80.1426,Fairmont,WV,"Marion County",26554,39.48528,-80.14205,0.99,rooftop,323,"Adams St",,,Fairmont,WV,"Marion County",26554,US,"Statewide WV",2021,54,54049,Fairmont,5426452,020100,2005,2,540490201002005,54049020100,"Fairmont, WV",21900,micropolitan,"Morgantown-Fairmont, WV",390,,
32.4242,-85.691,Tuskegee,AL,"Macon County",36083,32.424428,-85.691147,0.97,nearest_street,200,"N Main St",,,Tuskegee,AL,"Macon County",36083,US,"TIGER/Line® dataset from the US Census Bureau",2021,01,01087,Tuskegee,0177304,232000,1033,1,010872320001033,01087232000,,,,,,,
38.9806,-77.1002,Bethesda,MD,"Montgomery County",20814,38.980635,-77.100298,1,rooftop,4958,"Bethesda Ave",,,Bethesda,MD,"Montgomery County",20814,US,Montgomery,2021,24,24031,Bethesda,2407125,704803,3001,3,240317048033001,24031704803,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,metropolitan,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",548,"Frederick-Gaithersburg-Rockville, MD",23224
40.0994,-74.9326,Bensalem,PA,"Bucks County",19020,40.099179,-74.932102,0.99,rooftop,3606,"Valley Mdws",,,Bensalem,PA,"Bucks County",19020,US,Bucks,2021,42,42017,,,100213,3009,3,420171002133009,42017100213,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,metropolitan,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",428,"Montgomery County-Bucks County-Chester County, PA",33874
44.7764,-94.9897,Olivia,MN,"Renville County",56277,44.77635,-94.989793,1,rooftop,102,"9th St S",,,Olivia,MN,"Renville County",56277,US,Renville,2021,27,27129,Olivia,2748256,790500,2010,2,271297905002010,27129790500,,,,,,,
41.939,-87.6684,Chicago,IL,"Cook County",60657,41.938996,-87.668251,1,rooftop,3162,"N Lincoln Ave",,,Chicago,IL,"Cook County",60657,US,Cook,2021,17,17031,Chicago,1714000,062700,3002,3,170310627003002,17031062700,"Chicago-Naperville-Elgin, IL-IN-WI",16980,metropolitan,"Chicago-Naperville, IL-IN-WI",176,"Chicago-Naperville-Evanston, IL",16984
44.9916,-93.1663,"Saint Paul",MN,"Ramsey County",55113,44.992056,-93.166046,0.99,rooftop,1559,"Larpenteur Ave W",,,"Saint Paul",MN,"Ramsey County",55113,US,Ramsey,2021,27,27123,"Falcon Heights",2720420,041900,3020,3,271230419003020,27123041900,"Minneapolis-St. Paul-Bloomington, MN-WI",33460,metropolitan,"Minneapolis-St. Paul, MN-WI",378,,
35.071,-91.8803,Beebe,AR,"White County",72012,35.071044,-91.880306,1,rooftop,122,"N Main St",,,Beebe,AR,"White County",72012,US,"Arkansas Geographic Information Office",2021,05,05145,Beebe,0504600,071202,1035,1,051450712021035,05145071202,"Searcy, AR",42620,micropolitan,"Little Rock-North Little Rock, AR",340,,
42.6334,-71.3162,Lowell,MA,"Middlesex County",01851,42.632999,-71.315779,0.99,rooftop,100,"Hale St",,,Lowell,MA,"Middlesex County",01851,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",2021,25,25017,Lowell,2537000,311800,1004,1,250173118001004,25017311800,"Boston-Cambridge-Newton, MA-NH",14460,metropolitan,"Boston-Worcester-Providence, MA-RI-NH-CT",148,"Cambridge-Newton-Framingham, MA",15764
39.9339,-74.8911,"Mount Laurel",NJ,"Burlington County",08054,39.933801,-74.891419,1,rooftop,501,"Mt Laurel Rd",,,"Mount Laurel",NJ,"Burlington County",08054,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)",2021,34,34005,,,702908,2000,2,340057029082000,34005702908,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,metropolitan,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",428,"Camden, NJ",15804
40.4384,-79.8431,Pittsburgh,PA,"Allegheny County",15235,40.438426,-79.843349,1,rooftop,61,"Camelot Ct",,,Pittsburgh,PA,"Allegheny County",15235,US,Allegheny,2021,42,42003,Churchill,4213608,519000,2005,2,420035190002005,42003519000,"Pittsburgh, PA",38300,metropolitan,"Pittsburgh-New Castle-Weirton, PA-OH-WV",430,,
37.8018,-80.4456,Lewisburg,WV,"Greenbrier County",24901,37.801896,-80.445517,1,rooftop,973,"Washington St",,,Lewisburg,WV,"Greenbrier County",24901,US,"Statewide WV",2021,54,54025,Lewisburg,5446636,950600,3012,3,540259506003012,54025950600,,,,,,,
42.0833,-71.0189,Brockton,MA,"Plymouth County",02301,42.083196,-71.018699,1,rooftop,34,"School St",,,Brockton,MA,"Plymouth County",02301,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",2021,25,25023,Brockton,2509000,510900,1009,1,250235109001009,25023510900,"Boston-Cambridge-Newton, MA-NH",14460,metropolitan,"Boston-Worcester-Providence, MA-RI-NH-CT",148,"Boston, MA",14454
38.6957,-75.0752,"Rehoboth Beach",DE,"Sussex County",19971,38.695676,-75.075121,1,nearest_street,,"DE 1",,,"Rehoboth Beach",DE,"Sussex County",19971,US,"TIGER/Line® dataset from the US Census Bureau",2021,10,10005,"Dewey Beach",1020900,051103,2003,2,100050511032003,10005051103,"Salisbury, MD-DE",41540,metropolitan,"Salisbury-Cambridge, MD-DE",480,,
42.5039,-71.0721,Wakefield,MA,"Middlesex County",01880,42.503902,-71.072131,1,rooftop,9,"Chestnut St",,,Wakefield,MA,"Middlesex County",01880,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",2021,25,25017,Wakefield,2572250,335100,6011,6,250173351006011,25017335100,"Boston-Cambridge-Newton, MA-NH",14460,metropolitan,"Boston-Worcester-Providence, MA-RI-NH-CT",148,"Cambridge-Newton-Framingham, MA",15764
42.629,-85.0248,Vermontville,MI,"Eaton County",49096,42.62889,-85.025144,1,rooftop,110,"Main St",,,Vermontville,MI,"Eaton County",49096,US,Eaton,2021,26,26045,Vermontville,2681960,020700,3020,3,260450207003020,26045020700,"Lansing-East Lansing, MI",29620,metropolitan,,,,
42.6,-114.7619,Buhl,ID,"Twin Falls County",83316,42.599889,-114.760928,0.96,nearest_street,200,"US Hwy 30",,,Buhl,ID,"Twin Falls County",83316,US,"TIGER/Line® dataset from the US Census Bureau",2021,16,16083,Buhl,1610810,000400,3023,3,160830004003023,16083000400,"Twin Falls, ID",46300,metropolitan,,,,
48.0395,-122.4088,Langley,WA,"Island County",98260,48.039315,-122.408906,1,rooftop,222,"Anthes Ave",,,Langley,WA,"Island County",98260,US,Island,2021,53,53029,Langley,5338355,972000,1006,1,530299720001006,53029972000,"Oak Harbor, WA",36020,micropolitan,"Seattle-Tacoma, WA",500,,
40.115,-111.655,"Spanish Fork",UT,"Utah County",84660,40.114782,-111.655175,1,rooftop,397,"N Main St",,,"Spanish Fork",UT,"Utah County",84660,US,"Utah AGRC (and individual UT counties)",2021,49,49049,"Spanish Fork",4971290,003302,2000,2,490490033022000,49049003302,"Provo-Orem, UT",39340,metropolitan,"Salt Lake City-Provo-Orem, UT",482,,
40.3015,-79.5389,Greensburg,PA,"Westmoreland County",15601,40.301183,-79.538424,0.99,rooftop,262,"Southwest Ave",,,Greensburg,PA,"Westmoreland County",15601,US,Westmoreland,2021,42,42129,Greensburg,4231200,804200,1020,1,421298042001020,42129804200,"Pittsburgh, PA",38300,metropolitan,"Pittsburgh-New Castle-Weirton, PA-OH-WV",430,,
27.9736,-82.7642,Clearwater,FL,"Pinellas County",33755,27.973016,-82.764067,0.99,rooftop,551,"N Saturn Ave",,,Clearwater,FL,"Pinellas County",33755,US,Pinellas,2021,12,12103,Clearwater,1212875,026602,1017,1,121030266021017,12103026602,"Tampa-St. Petersburg-Clearwater, FL",45300,metropolitan,,,,
45.2113,-122.9767,"Saint Paul",OR,"Marion County",97137,45.211334,-122.976753,1,rooftop,20269,"Main St NE",,,"Saint Paul",OR,"Marion County",97137,US,Marion,2021,41,41047,"St. Paul",4164850,010100,1032,1,410470101001032,41047010100,"Salem, OR",41420,metropolitan,"Portland-Vancouver-Salem, OR-WA",440,,
48.2926,-122.6762,"Oak Harbor",WA,"Island County",98277,48.292621,-122.676349,1,rooftop,734,"SW Ottercrest St",,,"Oak Harbor",WA,"Island County",98277,US,Island,2021,53,53029,"Oak Harbor",5350360,970401,2031,2,530299704012031,53029970401,"Oak Harbor, WA",36020,micropolitan,"Seattle-Tacoma, WA",500,,
34.6801,-79.195,Pembroke,NC,"Robeson County",28372,34.680214,-79.195031,1,rooftop,201,"W 3rd St",,,Pembroke,NC,"Robeson County",28372,US,Robeson,2021,37,37155,Pembroke,3751080,960502,3028,3,371559605023028,37155960502,"Lumberton, NC",31300,micropolitan,"Fayetteville-Sanford-Lumberton, NC",246,,
39.2284,-104.88720000000001,Larkspur,CO,"Douglas County",80118,39.22842,-104.887202,1,rooftop,9104,"Douglas Blvd",,,Larkspur,CO,"Douglas County",80118,US,Douglas,2021,08,08035,Larkspur,0843550,014408,1042,1,080350144081042,08035014408,"Denver-Aurora-Lakewood, CO",19740,metropolitan,"Denver-Aurora, CO",216,,
42.3222,-83.1764,Dearborn,MI,"Wayne County",48126,42.322333,-83.176413,1,rooftop,13620,"Michigan Ave",,,Dearborn,MI,"Wayne County",48126,US,Semcog,2021,26,26163,Dearborn,2621000,574000,5000,5,261635740005000,26163574000,"Detroit-Warren-Dearborn, MI",19820,metropolitan,"Detroit-Warren-Ann Arbor, MI",220,"Detroit-Dearborn-Livonia, MI",19804
38.4082,-121.3742,"Elk Grove",CA,"Sacramento County",95624,38.408372,-121.374197,1,rooftop,8820,"Elk Grove Blvd",,,"Elk Grove",CA,"Sacramento County",95624,US,Sacramento,2021,06,06067,"Elk Grove",0622020,009309,1001,1,060670093091001,06067009309,"Sacramento-Roseville-Folsom, CA",40900,metropolitan,"Sacramento-Roseville, CA",472,,
34.5037,-93.0552,"Hot Springs National Park",AR,"Garland County",71901,34.503218,-93.055128,0.99,rooftop,1201,"Central Ave",,,"Hot Springs National Park",AR,"Garland County",71901,US,Garland,2021,05,05051,"Hot Springs",0533400,011500,3002,3,050510115003002,05051011500,"Hot Springs, AR",26300,metropolitan,"Hot Springs-Malvern, AR",284,,
41.2376,-80.8184,Warren,OH,"Trumbull County",44481,41.237614,-80.818496,1,rooftop,120,"High St NW",,,Warren,OH,"Trumbull County",44481,US,Trumbull,2021,39,39155,Warren,3980892,933800,4008,4,391559338004008,39155933800,"Youngstown-Warren-Boardman, OH-PA",49660,metropolitan,"Youngstown-Warren, OH-PA",566,,
40.3548,-80.0513,Pittsburgh,PA,"Allegheny County",15228,40.355071,-80.051616,0.99,rooftop,111,"Gilkeson Rd",,,Pittsburgh,PA,"Allegheny County",15228,US,Allegheny,2021,42,42003,,,473500,3011,3,420034735003011,42003473500,"Pittsburgh, PA",38300,metropolitan,"Pittsburgh-New Castle-Weirton, PA-OH-WV",430,,
37.442,-122.1448,"Palo Alto",CA,"Santa Clara County",94301,37.441879,-122.144769,1,rooftop,1528,"Byron St",,,"Palo Alto",CA,"Santa Clara County",94301,US,"City of Palo Alto",2021,06,06085,"Palo Alto",0655282,511301,1008,1,060855113011008,06085511301,"San Jose-Sunnyvale-Santa Clara, CA",41940,metropolitan,"San Jose-San Francisco-Oakland, CA",488,,
34.784,-91.8999,Lonoke,AR,"Lonoke County",72086,34.783966,-91.900191,1,rooftop,102,"SW Front St",,,Lonoke,AR,"Lonoke County",72086,US,"Arkansas Geographic Information Office",2021,05,05085,Lonoke,0541420,020500,1105,1,050850205001105,05085020500,"Little Rock-North Little Rock-Conway, AR",30780,metropolitan,"Little Rock-North Little Rock, AR",340,,
47.1961,-94.9821,"Park Rapids",MN,"Hubbard County",56470,47.191489,-94.985269,0.88,nearest_street,36573,"County Rd 4",,,"Park Rapids",MN,"Hubbard County",56470,US,"TIGER/Line® dataset from the US Census Bureau",2021,27,27057,"Lake George",2734370,070200,1061,1,270570702001061,27057070200,,,,,,,
44.4654,-72.6874,Stowe,VT,"Lamoille County",05672,44.465185,-72.687479,1,rooftop,1,"S Main St",,,Stowe,VT,"Lamoille County",05672,US,"Statewide VT",2021,50,50015,Stowe,5070450,953600,2016,2,500159536002016,50015953600,,,,,,,
42.6828,-89.0187,Janesville,WI,"Rock County",53545,42.682468,-89.018129,0.99,rooftop,308,"St Lawrence Ave",,,Janesville,WI,"Rock County",53545,US,Rock,2021,55,55105,Janesville,5537825,000200,3015,3,551050002003015,55105000200,"Janesville-Beloit, WI",27500,metropolitan,"Madison-Janesville-Beloit, WI",357,,
44.9741,-74.667,Hogansburg,NY,"Franklin County",13655,44.974069,-74.667011,1,rooftop,611,"State Route 37",,,Hogansburg,NY,"Franklin County",13655,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36033,Akwesasne,3600457,950200,4021,4,360339502004021,36033950200,"Malone, NY",31660,micropolitan,,,,
